x,y
53.11952606351895,2.227369647504437
52.989574759945135,2.227572016460905
52.859637695908816,2.2283126399348667
52.729715709029854,2.2295882512088947
52.59980963692809,2.2313955835655634
52.46992031722339,2.233731370287446
52.340048587535605,2.2365923446571156
52.21019528548458,2.239975239957147
52.080361248690174,2.243876789470113
51.95054731477224,2.2482937264785874
51.82075432135063,2.2532227842651436
51.69098310604519,2.2586606961123548
51.56123450647578,2.264604195302795
51.431509360262254,2.2710500151190383
51.30180850502447,2.2779948888436574
51.17213277838226,2.2854355497592262
51.042483017955504,2.293368731148318
50.912860061364036,2.301791166293507
50.78326474622771,2.3106995884773665
50.65369791016639,2.3200907309824697
50.52416039079992,2.32996132709139
50.394653025748156,2.340308110086702
50.265176652630956,2.3511278132509785
50.13573210906816,2.3624171698667933
50.00632023267963,2.3741729132167197
49.876941861085214,2.386391776583332
49.74759783190478,2.399070493249203
49.61828898275816,2.412205796496906
49.48901615126521,2.4257944196090158
49.3597801750458,2.439833095868105
49.23058189171977,2.4543185585567473
49.10142213890697,2.4692475409575168
48.97230175422726,2.4846167763529863
48.8432215753005,2.5004229980257304
48.714182439746516,2.516662939258321
48.58518518518519,2.533333333333333
48.45623064923636,2.55043091353334
48.32731966951988,2.5679524131409153
48.198453083655615,2.585894565438632
48.0696317292634,2.6042541037090645
47.94085644396309,2.6230277612347854
47.81212806537456,2.642212271298369
47.68344743111764,2.661804367182389
47.55481537881219,2.6818007821694185
47.42623274607806,2.702198249542031
47.29770037053511,2.722993502582801
47.16921908980318,2.7441832745743007
47.04078974150214,2.7657642987991045
46.912413163251834,2.7877333085397855
46.78409019267212,2.810087037078918
46.65582166738283,2.832822217699075
46.52760842500385,2.85593558368283
46.399451303155004,2.8794238683127573
46.27135113945617,2.903283804871429
46.14330877152718,2.9275121266414206
46.0153250369879,2.9521055669053045
45.88740077345818,2.977060858945654
45.75953681855786,3.0023747360450437
45.631734009906815,3.0280439314860463
45.50399318512488,3.054065178551236
45.37631518183192,3.0804352105231856
45.24870083764778,3.107150760684469
45.12115099019232,3.13420856231766
44.99366647708538,3.1616053487053333
44.866248135946826,3.18933785313006
44.73889680439651,3.2174028088744153
44.61161332005427,3.2457969492209715
44.48439852053998,3.2745170074523036
44.35725324347349,3.303559716850985
44.23017832647463,3.3329218106995886
44.103174607163275,3.3626000222806876
43.976242923159276,3.392591084876857
43.849384112082475,3.42289173177067
43.72259901155273,3.4534986962446985
43.59588845918991,3.4844087115815183
43.469253292613836,3.5156185110637015
43.34269434944439,3.547124827973822
43.21621246730142,3.5789243955944547
